id,kode_provinsi,nama_provinsi,kode_kabupaten_kota,nama_kabupaten_kota,kondisi_korban,jumlah_korban,satuan,tahun
1425,32,JAWA BARAT,3215,KABUPATEN KARAWANG,MENGUNGSI,14,JIWA,2022
1426,32,JAWA BARAT,3216,KABUPATEN BEKASI,MENDERITA,12655,JIWA,2022
1427,32,JAWA BARAT,3216,KABUPATEN BEKASI,HILANG,0,JIWA,2022
1428,32,JAWA BARAT,3216,KABUPATEN BEKASI,MENINGGAL DUNIA,1,JIWA,2022
1429,32,JAWA BARAT,3216,KABUPATEN BEKASI,LUKA-LUKA,3,JIWA,2022
1430,32,JAWA BARAT,3216,KABUPATEN BEKASI,MENGUNGSI,1,JIWA,2022
1431,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,MENDERITA,389,JIWA,2022
1432,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,HILANG,0,JIWA,2022
1433,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,MENINGGAL DUNIA,5,JIWA,2022
1434,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,LUKA-LUKA,15,JIWA,2022
1435,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,MENGUNGSI,36,JIWA,2022
1436,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,MENDERITA,6518,JIWA,2022
1437,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,HILANG,0,JIWA,2022
1438,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,MENINGGAL DUNIA,0,JIWA,2022
1439,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,LUKA-LUKA,0,JIWA,2022
1440,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,MENGUNGSI,0,JIWA,2022
1441,32,JAWA BARAT,3271,KOTA BOGOR,MENDERITA,858,JIWA,2022
1442,32,JAWA BARAT,3271,KOTA BOGOR,HILANG,0,JIWA,2022
1443,32,JAWA BARAT,3271,KOTA BOGOR,MENINGGAL DUNIA,7,JIWA,2022
1444,32,JAWA BARAT,3271,KOTA BOGOR,LUKA-LUKA,8,JIWA,2022
1445,32,JAWA BARAT,3271,KOTA BOGOR,MENGUNGSI,181,JIWA,2022
1446,32,JAWA BARAT,3272,KOTA SUKABUMI,MENDERITA,3179,JIWA,2022
1447,32,JAWA BARAT,3272,KOTA SUKABUMI,HILANG,0,JIWA,2022
1448,32,JAWA BARAT,3272,KOTA SUKABUMI,MENINGGAL DUNIA,1,JIWA,2022
1449,32,JAWA BARAT,3272,KOTA SUKABUMI,LUKA-LUKA,7,JIWA,2022
1450,32,JAWA BARAT,3272,KOTA SUKABUMI,MENGUNGSI,5,JIWA,2022
1451,32,JAWA BARAT,3273,KOTA BANDUNG,MENDERITA,6,JIWA,2022
1452,32,JAWA BARAT,3273,KOTA BANDUNG,HILANG,0,JIWA,2022
1453,32,JAWA BARAT,3273,KOTA BANDUNG,MENINGGAL DUNIA,0,JIWA,2022
1454,32,JAWA BARAT,3273,KOTA BANDUNG,LUKA-LUKA,2,JIWA,2022
1455,32,JAWA BARAT,3273,KOTA BANDUNG,MENGUNGSI,0,JIWA,2022
1456,32,JAWA BARAT,3274,KOTA CIREBON,MENDERITA,6466,JIWA,2022
1457,32,JAWA BARAT,3274,KOTA CIREBON,HILANG,0,JIWA,2022
1458,32,JAWA BARAT,3274,KOTA CIREBON,MENINGGAL DUNIA,0,JIWA,2022
1459,32,JAWA BARAT,3274,KOTA CIREBON,LUKA-LUKA,2,JIWA,2022
1460,32,JAWA BARAT,3274,KOTA CIREBON,MENGUNGSI,0,JIWA,2022
1461,32,JAWA BARAT,3275,KOTA BEKASI,MENDERITA,8127,JIWA,2022
1462,32,JAWA BARAT,3275,KOTA BEKASI,HILANG,0,JIWA,2022
1463,32,JAWA BARAT,3275,KOTA BEKASI,MENINGGAL DUNIA,1,JIWA,2022
1464,32,JAWA BARAT,3275,KOTA BEKASI,LUKA-LUKA,0,JIWA,2022
1465,32,JAWA BARAT,3275,KOTA BEKASI,MENGUNGSI,26,JIWA,2022
1466,32,JAWA BARAT,3276,KOTA DEPOK,MENDERITA,2259,JIWA,2022
1467,32,JAWA BARAT,3276,KOTA DEPOK,HILANG,0,JIWA,2022
1468,32,JAWA BARAT,3276,KOTA DEPOK,MENINGGAL DUNIA,2,JIWA,2022
1469,32,JAWA BARAT,3276,KOTA DEPOK,LUKA-LUKA,0,JIWA,2022
1470,32,JAWA BARAT,3276,KOTA DEPOK,MENGUNGSI,0,JIWA,2022
1471,32,JAWA BARAT,3277,KOTA CIMAHI,MENDERITA,3948,JIWA,2022
1472,32,JAWA BARAT,3277,KOTA CIMAHI,HILANG,0,JIWA,2022
1473,32,JAWA BARAT,3277,KOTA CIMAHI,MENINGGAL DUNIA,0,JIWA,2022
1474,32,JAWA BARAT,3277,KOTA CIMAHI,LUKA-LUKA,0,JIWA,2022
1475,32,JAWA BARAT,3277,KOTA CIMAHI,MENGUNGSI,0,JIWA,2022
1476,32,JAWA BARAT,3278,KOTA TASIKMALAYA,MENDERITA,1463,JIWA,2022
1477,32,JAWA BARAT,3278,KOTA TASIKMALAYA,HILANG,0,JIWA,2022
1478,32,JAWA BARAT,3278,KOTA TASIKMALAYA,MENINGGAL DUNIA,0,JIWA,2022
1479,32,JAWA BARAT,3278,KOTA TASIKMALAYA,LUKA-LUKA,1,JIWA,2022
1480,32,JAWA BARAT,3278,KOTA TASIKMALAYA,MENGUNGSI,0,JIWA,2022
1481,32,JAWA BARAT,3279,KOTA BANJAR,MENDERITA,7,JIWA,2022
1482,32,JAWA BARAT,3279,KOTA BANJAR,HILANG,0,JIWA,2022
1483,32,JAWA BARAT,3279,KOTA BANJAR,MENINGGAL DUNIA,0,JIWA,2022
1484,32,JAWA BARAT,3279,KOTA BANJAR,LUKA-LUKA,0,JIWA,2022
1485,32,JAWA BARAT,3279,KOTA BANJAR,MENGUNGSI,0,JIWA,2022
